row_idx,AUC_P_Cell_death,AUC_P_Hepatocyte_injury,AUC_P_Inflammation
4474,27387.18628353502,28664.219539531594,26725.125058448342
4473,27387.186283574883,28781.567153593613,26725.125058530324
4475,27387.18628229021,28664.21953715225,26725.125058326244
4476,27387.18628228932,28664.21953715226,26725.12505830254
4478,27387.186283259045,28819.920245259582,26725.125058388643
4477,27387.186282359533,28664.219537152436,26725.125058988946
4479,27387.186281809147,28819.92024619422,26725.12505912518
4480,27387.186283163817,28626.317614599408,26725.125059611644
4481,27387.157969146545,28626.298085592905,26725.125060746694
4482,27504.496437034817,28626.726658946995,26899.833688422776
4483,27573.661531732643,28627.106372542687,26999.73249942269
4484,29088.3981286224,27482.165184001264,29471.976332648315
4485,29088.39812869348,22665.856871110827,29471.976333124287
4487,29091.12054000334,22665.8577827646,29471.976333212224
4486,29088.398128693454,22665.856927284854,29471.976333127248
4488,29091.12054206556,22665.857773950793,29471.97633321907
4489,29091.120542377983,22435.59970726018,29471.976333184182
4490,29091.120542378056,22435.5996805821,29471.976333176004
4491,29091.12054361024,22454.218064163462,29471.976332971906
4492,29091.12054090623,22406.59825314684,29471.976332489845
4493,29020.833110262654,22401.782069345572,29340.290089663697
4494,29020.83311026086,22401.782068315017,29340.290089689515
4495,29025.908471372055,22401.81326818657,29340.29009041597
4497,29025.908471553535,527.4561230081883,29340.290089450955
4498,29025.56412109919,527.4535156733685,29340.290089324826
4496,29025.90847155377,527.4561229912401,29340.290089427366
4499,29025.564121270436,527.4535157693257,29308.756659049395
4501,29025.564121386382,26232.747540002958,29308.756659180828
4500,29025.564121386735,26232.747539087395,29308.756659220544
4502,29025.858997595646,26232.886105808277,29308.756659712963
4503,29079.71404482168,26236.32887157368,29424.015328685018
4504,29079.71404482166,26236.328849630983,29424.015328683978
4506,29114.386130860512,26239.044377780527,29481.666248316935
4505,29079.714048748003,26236.32885157184,29424.015328538226
4507,29114.386130859406,26239.044375598645,29481.666248302274
4509,29114.38613102478,26142.643251749218,29481.666247709007
4508,29114.386130859384,26239.04437841489,29481.666248321202
4510,29114.3861308655,26083.00812146886,29481.666247725025
4512,29114.386130871026,26083.00812895371,29481.66624772139
4511,29114.386130871004,26083.008128953734,29481.666247721398
4514,29114.386130871273,26083.00813224267,29481.666247721732
4513,29114.38613086977,26083.008132399646,29481.666247728594
4515,29098.478987748997,26079.052767129037,29456.3472770539
4516,29098.48978832481,26079.06188720328,29456.347277002096
4517,29131.334964003916,26086.7438135832,29505.65392010515
4518,29131.334964060123,25922.05882442327,29505.65392006898
4519,29131.334964060567,25922.058788116443,29505.653920044457
4520,29124.490863771658,25906.423995934263,29505.65391959894
4521,29124.490863771658,25906.423995934263,29505.65391959894
4523,29124.490864027735,25906.424079001987,27488.944085794064
4522,29124.490863771647,25906.423995934263,29505.653919596716
4524,29124.490864049953,25906.424091227847,27488.944083996765
4525,29124.49086399092,21774.45919717318,27488.944085852105
4528,29124.581307901317,21830.71411841992,27488.944086524054
4526,29124.490863998122,21774.45922027862,27488.944086009225
4527,29124.49086398292,21830.693977970303,27488.944092917
4530,28443.226468067616,21942.629527022124,27488.944084646817
4531,28443.226468067656,21942.629525573262,27488.944084646817
4529,29124.58130787612,21943.11348952298,27488.944087247866
4532,28423.737359392944,21942.62216418983,27488.94408441624
4533,28423.763859171224,21942.806074112843,27488.94408427267
4534,28423.763846762835,21942.806081587507,27488.944085963456
4535,25612.98159014345,21856.039123116876,27488.944083898055
4536,25612.981590041112,21856.039118861892,27488.9440879124
4537,25612.98159021724,21856.03911573821,27488.94408769048
4539,25611.96140354619,20427.031227690066,27488.944098141645
4538,25612.981589919465,20427.265518979315,27488.944086445714
4540,25430.592204132678,20426.970881013098,27488.944088283
4541,25430.592196415215,20426.970768995812,27488.944088084558
4542,25430.592191242482,20426.97076447429,27488.944088083637
4543,29038.11557542619,1850.0351619257126,28282.357809287343
4544,29038.115575245472,1850.0351648492538,28282.3578018569
4545,29038.115575245218,1874.1873239843337,28282.35780185691
4547,29054.877159131516,1874.1891244863473,28282.357811839152
4546,29038.115575246025,1874.187336087854,28282.357801433653
4548,29054.87715911331,1874.1891271808433,28282.35781183919
4549,29054.87715909851,1874.1891271351028,29506.162849113498
4550,29054.87715930229,24400.369804740807,29506.162848963155
4553,29054.877159284733,24400.36978634182,29506.162848920318
4551,29054.877159302265,24400.369800300883,29506.16284893323
4552,29054.877159302265,24400.369800300883,29506.16284893323
4554,28283.13723866161,24399.315803544,29506.162848517703
4555,28155.799521776924,24394.101213841655,29457.149941027405
4557,28155.799543749647,24394.101380961554,29457.149941032025
4556,28155.799521776906,24394.101380571505,29457.14994100309
4558,28155.79954424846,24394.101385563896,29457.149940965446
4559,28155.79954461909,24500.088807820088,29457.149941504773
4560,28155.79954356893,24500.088811685862,29457.149941450716
4561,28155.799545191006,24500.088807389795,29457.14994120928
4565,28276.81975153663,24506.197845339466,29505.176759194335
4562,28155.799544908277,24500.088806137246,29457.149940992553
4563,28156.124867330207,24500.56967044047,29457.149941142783
4564,28276.844902839828,24506.21483278764,29505.1767592288
4568,28228.93977603211,24455.68386102317,29485.149978721216
4569,28228.939775492177,24455.683765522626,29485.149978754118
4566,28276.819753375872,24458.31253471684,29505.17675907076
4567,28228.939775940493,24455.68387827972,29485.149978760164
4570,28228.939776105166,24455.683782110296,29485.149978736605
4571,28228.939776105166,24455.683782110296,29485.149978736572
4572,28228.939775926738,24455.68386916391,29485.149978714333
4573,28228.939775784136,24455.68388046315,29485.14997876779
4575,28228.93977528534,24491.68651151791,29485.149978627545
4574,28228.939775628445,24491.686416124838,29485.14997858651
4576,28333.76781707211,24494.6529686109,29522.676220563488
4577,28328.407068175544,24490.912896808593,29522.676220894682
4579,28327.822264965143,24490.912764875196,29522.676220713973
4578,28328.40706837589,24490.912935044296,29522.676220693345
4580,28327.779240414486,24490.90948897736,29522.67622069222
4581,28327.779234752645,24490.90946661217,29522.676220717884
4583,28327.779234794518,15453.06558387618,29522.676220686364
4582,28327.779240819327,24432.164538327605,29522.676220695175
4584,28327.779234794518,15383.961803187041,29522.676220686364
4585,28327.779247373004,15383.96176646345,29522.67622137932
4587,28327.78457458157,14443.436502885837,29522.676221418427
4586,28327.78457475774,15383.962944541598,29522.67622140229
4588,28327.784574742363,27206.50962320901,29522.67622139044
4589,28327.849034127925,27206.68994371163,29522.676221398513
4590,28383.501922427866,27213.098876776778,29547.539341296553
4591,28383.501922756397,28418.094157360887,29547.539341288633
4593,28383.3600288414,28418.09414522765,29529.705865665797
4592,28383.360029588417,28418.094147052452,29547.53934130819
4595,28383.324698655506,28417.989969385377,29529.70586562457
4594,28383.32469842348,28417.989969132086,29529.705865633307
4596,23071.254527056517,28370.853097951644,29529.705865301687
4597,23071.25454483191,28370.853102237324,29529.705865311167
4598,23071.254532540457,28347.360308303883,29529.705865295757
4599,23071.254543006853,28342.01877253265,29529.705865305077
4602,25293.50070561535,27890.732653343766,26110.10400173901
4603,25597.369597608646,27895.43425799303,26482.414392021397
4600,23071.254555142244,28342.018771749317,29529.705865321976
4601,23116.733322759796,28342.019926140205,29529.705865306594
4604,25597.36959669663,28012.764523050875,26482.414390013793
4605,25701.97199758445,28015.43937436518,26596.498718062314
4606,25701.588120566987,28014.644381677415,26596.498714456313
4607,25702.417134156094,28014.746957637537,26596.498718257073
4608,25702.417134059662,28014.74695763756,26596.49871825707
4609,25702.417134356972,26907.026358458847,26596.498724323104
4610,28804.403899013334,26909.82321006548,26596.49872507024
4611,28804.403898916633,26909.823211922056,26596.498723919736
4612,28804.40389891654,26909.823211627237,26596.498723108773
4614,28804.349599287278,26919.043864884457,26596.49872296847
4613,28804.34959936983,26909.740104573713,26596.498722600423
4615,28804.34959922509,26919.04386478912,26596.498722823853
4616,28804.349599224905,26919.043864788837,26596.49872282447
4617,28804.349601025307,26886.87411659245,26596.498724612742
4618,28804.349604635125,26886.874117832383,26596.498723206703
4619,28804.349604404197,26886.874116978754,26596.498723180943
4620,28804.349604574774,26886.87411353536,26596.498724529873
4621,28763.63966542774,26880.097867256307,26263.25224190158
4622,28763.63966178552,26880.0978704078,26263.25224569931
4623,28808.81227950225,26887.40651904541,26635.164181929234
4625,28808.81227992611,26887.406517133975,29501.495244807833
4624,28808.812279926377,26887.40651713896,29501.495244791677
4626,28808.81227992721,26887.406517209674,29501.49524480138
4627,28792.64199464301,26838.6481230163,29501.49524415269
4628,28792.64199464356,26838.648117514454,29501.49524413806
4629,28792.64199464403,26838.64810032345,29501.495244148922
4631,28793.62954291771,26838.65139221862,29501.49524484478
4630,28792.64199464336,26838.648122851242,29501.49524416074
4632,28793.629542915332,28553.18964916519,29501.495244815647
4633,28793.629542915372,28553.18964917055,29501.495244780624
4634,28793.629542915372,28553.18964917054,29501.49524478062
4635,28793.6295430518,27762.992799847758,29501.49524478899
4636,28819.019961131955,27766.99094498739,29523.405298992664
4637,28795.555551917187,27766.887447693607,29523.40529889711
4638,28795.55555191725,27766.887447697452,29523.40529889436
4639,28795.88541251125,27766.887978805968,29523.40529925393
4640,28811.880463678073,27766.971412936487,29523.405298931506
4641,28811.861328516054,27765.972504405207,29523.405298926144
4642,28811.86132851604,27745.471606176157,29523.40529892574
4643,28811.861328516065,25270.798733261916,29523.405298942558
4644,28811.856701893747,25270.78238365188,29523.40529893561
4646,28811.856701893757,25270.782405527287,29523.405298931662
4645,28811.856701893747,25270.782379894168,29523.405298935715
4647,28811.856701770434,25270.78238823524,29523.405298920778
4648,28811.856699172276,25327.73475557953,29523.405298892387
4651,28811.85670123173,25229.03305481583,29541.03805088774
4649,28811.85670134784,25229.03305235647,29523.405298925325
4650,28811.85670134784,25229.03305235647,29523.405298925325
4652,28811.856698390184,25417.531819683245,29541.038050862815
4653,28811.856698391442,25423.071087282824,29541.03805084582
4654,28811.856698391417,25423.071083998824,29541.03805088743
4655,28811.856698379037,25426.473081413948,29541.038050878575
4656,28811.856698379055,25426.473081795895,29541.038050864274
4657,28811.851615078944,25426.44015251587,29541.038050877298
4658,28811.851615078987,25426.440155030727,29541.03805084123
4659,28811.851615078976,25426.44015570324,29541.038050841227
4660,29133.69418444443,25581.65432656568,29541.038050818064
4661,25763.31262232437,26467.686774326863,29379.782358281023
4663,25763.312624769147,26467.686776292958,29379.782358334644
4662,25763.312624703973,26467.68677432624,29379.782358277815
4665,25763.699827355107,26437.818080882193,29379.782358921595
4664,25763.69982536722,26467.698246172244,29379.782358276156
4666,25763.69983177411,26437.81808740981,29379.782358838853
4667,25763.699828494828,26437.818085599734,29592.52602408859
4670,25456.082971922504,26432.550342137616,29559.512124537265
4668,25763.69982780087,26437.818070012076,29592.526024099854
4669,25455.878307062525,26431.61154043444,29559.512124552675
4671,25456.08297275936,26432.550336774966,29559.512124543413
4672,25456.08297770586,26375.75638900248,29559.512124544675
4673,25456.082975811085,26375.756383038635,29559.512124532906
4674,25456.082971903055,26375.756395156102,29559.512124779616
4675,25456.082970448097,26375.756394807777,29559.512124754096
4676,25359.993563725315,26375.75258070356,29559.512124707264
4678,25359.993494727452,27613.325984277777,29559.512124716093
4677,25359.993563725315,26375.75258070356,29559.512124707264
4679,25391.67938660565,27700.50969047853,29559.512127058417
4680,25391.593551062382,27700.507641232223,29559.51212706424
4681,25391.593548145665,27700.50764104889,29559.51212706423
4682,25391.59356359006,27700.507650749336,29559.51212703387
4683,25391.593514002947,27700.50764715769,29559.51212707505
4684,25391.59358326609,27700.507647030674,29559.512127081685
4686,25391.68240122751,27807.35244736482,29559.51212704248
4687,25391.68241550772,27843.999819319695,29559.512127011843
4685,25391.682410123718,27701.1607341468,29559.512127027927
4689,25391.68239741039,27843.999815438077,29559.51212702207
4688,25391.68237017595,27843.999818777593,29559.512127021466
4690,25391.682444619466,26785.52637372558,29559.512127047823
4691,25391.682442390615,26785.52633158737,29559.512127039598
4692,25391.68244239047,26785.52633158712,29559.512127039183
4693,25391.682442187113,26785.526350562635,29559.51212702842
4695,25391.682447240637,26832.442826869763,29559.512127350135
4694,25391.68245324275,26832.44279950339,29559.51212734424
4696,25391.682441551733,26832.44282724618,29559.51212740787
4698,25391.682455332826,26792.54415955138,29559.51212737264
4697,25391.68245580844,26792.54415962768,29559.51212735548
4699,25391.68244365218,26756.247636203687,29559.512127387417
4702,28410.95770964409,26774.809830845898,29559.512126753503
4700,25391.682443652182,26756.247636203672,29559.51212738742
4701,28410.95770340195,26774.80982498676,29559.51212674924
4703,28377.5535126827,26774.028091973414,29543.78092107227
4706,28377.566803456662,27131.98322731424,29557.83794517893
4705,28377.553514211548,27131.94366321517,29557.837945231124
4704,28377.553511091373,26774.02808609853,29557.837945117706
4707,29087.60271861325,27132.165044129506,29557.837945941927
4709,29042.574905401212,27129.971825881497,29511.95571714976
4708,29088.36513909304,27132.16523414016,29557.837946007483
4710,29076.85193676207,27129.992053866823,29511.955716692763
4711,29076.85193655482,27029.023216586636,29511.955716253753
4714,29010.903249413375,27017.57195476476,29410.017616261168
4712,29076.909516060285,27029.0457844908,29511.955716782548
4713,29010.520313295812,27017.57162692029,29410.017616219207
4715,29010.903249399627,27138.119529912983,29410.017616512236
4716,29010.903249273837,28496.478207036293,29410.017617222205
4717,29010.903249273837,28496.478207036293,29410.017617222205
4718,28901.216278910848,28477.579083773362,29176.08046846528
4720,27512.802071858256,14758.5820281973,29356.954971711766
4721,27512.80207848297,14758.58198044444,29356.954971735242
4719,28901.21627891084,28477.57908377336,29176.080468465087
4722,27557.407140814565,14764.428882857464,29356.954971924883
4725,27555.955731656322,13731.636561313724,29356.9549716134
4723,27557.40713712155,14778.243504036263,29356.9549717275
4724,27555.955733693263,14778.243289653443,29356.95497169982
4726,27555.955720810485,13731.636563311422,29356.954971519885
4727,27677.708114117726,13735.008687294603,29390.738167375166
4729,27534.087950069337,13732.105525769664,29358.361540144546
4728,27534.08794852098,13732.105528483396,29358.36154013307
4730,27533.886660135788,13731.936876988671,29358.36153998611
4731,27533.88666013575,13731.93683911513,29358.361539986283
4732,27533.995551672968,13731.954896492169,29358.361539997033
4733,27533.995568897873,27776.307535138854,29358.361540757873
4734,27533.995568897873,27776.307535138854,29358.361540757873
4735,27533.995568897873,27776.307535138854,29358.361540757873
4736,27533.995568713537,27776.307530098275,29358.36154077181
4737,27533.995568713537,27776.307530098275,29358.36154077181
4738,27534.20733158733,27776.35089446847,29358.361540669124
4739,27534.207332858507,27776.350876076438,29358.361540650003
4740,27534.20733292222,27776.35087953301,29358.36154066112
4743,27534.207335376246,27733.28087992662,29358.361539813057
4741,27534.20733292813,27776.35087948668,29358.361540634593
4742,27534.20733292813,27776.35087948668,29358.361540634593
4746,27534.05864735591,27733.27461606457,29358.361539805657
4744,27534.207335496536,27733.280879612503,29358.361539790658
4745,27534.058647411377,27733.274613416022,29358.36153976855
4747,27534.05864566998,27733.27461997036,29358.361539819045
4749,27669.11429212305,27814.407483773066,29390.053587876842
4751,27740.045043926955,28236.471378407325,29390.053587960218
4748,27669.114292015525,27736.9150435619,29390.053588283798
4750,27740.045044431812,27814.428103357295,29390.053588565457
4753,27740.045043826864,28236.47138568254,29390.053587929375
4752,27740.04504399041,28236.47138455518,29390.053587918374
4754,27740.76673303404,28237.046932458034,29390.053587159375
4755,27740.766732794666,28237.046932187823,29390.053587123737
4757,28989.537611261374,28222.377946395645,29390.053587837374
4756,28989.537611261447,28238.33460798812,29390.05358783899
4760,28989.311591445083,28222.37778447757,29346.352642560007
4758,28989.53761130669,28222.377946401673,29390.05358783732
4759,28989.311591591053,28222.377786931254,29390.053587885042
4761,28989.311591445083,28222.37778447757,29346.352642560007
4762,28989.31159144512,28222.377784477583,29346.352642560007
4764,28989.31159145243,28793.11091526296,29346.352643512233
4765,29013.571780498474,28796.5368035055,29368.805756481695
4763,28989.311591445105,28222.782049722737,29346.352642559294
4768,29013.578409492857,28607.865286077198,29368.805755726804
4767,29013.578409525107,28631.678606161076,29368.80575528653
4766,29013.578409527636,28796.537418402248,29368.805756481735
4769,29013.57840949278,28608.41681726377,29368.805755733076
4770,29013.578409359518,28608.416815222477,29578.41026845001
4771,29017.77751121591,28608.43446700974,29578.41026844051
4772,29017.77751121591,28608.43446700974,29578.41026844051
4773,29017.77751121589,28608.43446700911,29578.41026839765
4774,29017.777511354943,28608.434466790946,29578.41026840278
4775,29247.48589646959,28611.478056744534,29578.410268018633
4776,29247.485896469603,28611.47805674455,29578.410268001055
4777,29254.72531915706,28613.04216184641,29588.52351417813
4778,29254.72531938681,28912.323755041187,29588.523514377317
4779,24205.27860284925,28650.748259486238,29182.62440740039
4780,24205.278602232334,28650.748259486154,29182.624407319578
4781,24205.278597868382,28650.748259486165,29182.624407319512
4782,24381.35897353584,28650.75610071009,29182.62440731823
4784,25099.68430749327,28662.93013994771,29380.205061727687
4783,25024.01285004962,28662.915915460442,29380.205061496632
4785,25099.79952858449,28662.941480344576,29380.205061749944
4786,25099.799538803065,28662.941477590943,29406.08796035432
4787,25099.79953670795,28648.238428003926,29406.08796047223
4788,25507.728661921705,28654.72217586257,29489.684500855477
4789,25507.72866223436,28654.722175862524,29489.684500855492
4790,25507.728661854188,28654.722175862553,29489.68450085549
4791,25507.728651748883,28591.256386401346,29489.684500626405
4792,25507.728664482904,28591.256386594472,29489.684500602
4793,25509.060637564166,28591.528199997774,29489.68450018787
4794,25509.060638344723,28591.528199997796,29489.684500187323
4795,25509.060735708103,28591.52819937103,29489.6845006637
4796,25509.060663385142,28591.52819937118,29489.684500671403
4798,25509.060742681482,26303.776616673327,29489.684500661708
4797,25509.06074069039,26380.992666137252,29489.684500684
4799,25816.764754499673,26303.78526392067,29489.684500307063
4800,25817.437619636097,26303.788621419,29489.68450031502
4801,25817.437621341167,26303.788632017524,29489.68450036106
4802,25817.437621831996,26303.78863276936,29489.68450032351
4803,25979.369851923082,26306.183994787592,29524.443628437395
4804,25979.369852321484,26306.183995176987,29524.44362840949
4805,25979.369852321484,26306.183995176987,29524.44362840949
4807,25979.36985233686,26306.183975388667,29524.44362842235
4806,25979.369854182904,26306.183965846307,29524.443628445857
4808,25979.36981952445,27542.415828851124,29524.44362842982
4809,26134.43041814858,27544.88682412074,29555.050827658437
4811,26134.106391118254,27221.667854852072,29555.050827579347
4810,26134.106342402494,27544.885697477603,29555.050827638268
4812,26134.1063911182,27221.667854852054,29555.050827576928
4814,26134.278940751767,27567.40450774712,29555.05082766097
4813,26134.27894909495,27221.67603594021,29555.050827593303
4815,26134.278941576435,27567.40450790384,29555.050827625448
4816,26134.278904244824,27567.40450756229,29555.050827648665
4818,26134.2789627413,26464.934059566367,29555.05082765292
4817,26134.278940096334,27567.404507625026,29555.050827628897
4819,28520.2192136199,26588.605043441512,29555.0508276208
4820,28513.15630100602,26588.60398406819,29555.050827723997
4821,28513.156301003917,26590.277431371287,29555.05082777351
4822,28513.156301006762,26594.87606440625,29555.0508277572
4823,28513.156303615207,26627.012685349946,29555.050827745108
4826,28529.89180787067,26628.903234372738,29563.874439161948
4825,28529.891807870816,26628.903234778885,29563.874439193776
4824,28513.156301052848,26627.01268302258,29555.05082749699
4827,28529.891807870514,26633.291969987527,29563.87443919293
4829,28529.93471588735,26633.4469326596,29563.874439154148
4828,28529.934718662887,26633.446928001253,29563.87443915705
4830,28529.934721096244,26646.177225306637,29563.874439172425
4831,28529.934721096244,26646.177225306645,29563.874439172425
4832,29163.79030236895,26647.07621754745,29563.874439257226
4834,29163.790301838093,26647.076205559075,28433.009792882738
4833,29163.790302367033,26647.07620010615,29563.874439256964
4835,29163.790301840687,26647.076213745175,28433.00979288165
4837,29156.262254244306,26634.473736819687,28433.009799009258
4836,29156.26225425622,26634.473731954255,28433.00979896734
4838,28716.897392009087,29114.03981904846,28230.953015107407
4839,28716.897389268594,29114.039819043952,28230.953011468955
4840,28716.8973892686,29114.03981905932,28230.953011468962
4842,28730.645849834564,29113.69032284407,28230.953009490106
4841,28730.645848561646,29114.044295310025,28230.953009459063
4843,28730.64584387812,29113.69032284577,28230.953009555065
4844,28730.645845140294,29087.059499584757,28230.95300943991
4846,28730.645850571582,28944.583080346954,29490.657420874428
4845,28730.645844557024,29087.059499716634,29490.657420608404
4847,28730.64585302779,28944.5830803469,29490.657420852924
4848,28730.645853026115,28944.58307993754,29490.65742060958
4849,28730.645852373367,28597.46731552801,29490.657421797296
4850,28730.645852373367,28597.467315527996,29490.6574217973
4851,28730.645852373367,28597.467315527996,29490.6574217973
4852,28729.437170290992,28588.37778050758,29490.657421774424
4853,28729.43717105628,28611.330213680772,29490.65742174963
4854,28729.42992331952,28611.24595433828,29490.65742178326
4855,28729.429923319527,28611.245954339032,29490.657421794138
4856,28729.429923319527,28611.24595433846,29490.657421823773
4857,28729.429923319527,28611.245954338465,29490.657421823787
4858,28729.459108315532,28611.453103343632,29490.65742176187
4859,28729.459108315532,28611.453103343632,29490.65742176187
4860,28729.459108315554,28611.453103342683,29490.65742179031
4861,28729.459108114843,28611.453103429856,29470.19324163118
4862,28729.45910811483,28611.453103430104,29470.1932416626
4863,28728.171451231803,28611.452090406863,29470.193241635603
4865,28728.136835440782,28611.160756133395,29470.193241651566
4864,28728.1714512333,28611.452090405473,29470.193241653586
4867,28785.69638821463,28616.639599404538,29506.332973071098
4866,28728.136835430458,28611.160756131605,29470.193241604928
4868,28785.696388080538,28634.268619065053,29506.332973123426
4869,29212.522187909886,28634.72257288645,29506.332973871053
4873,29212.522187125083,25189.16312380042,29506.332973789016
4871,29212.52218704936,27723.21930359577,29506.332973883866
4870,29212.522187049348,27723.219303512233,29506.33297386561
4872,29212.522187125218,25189.163127033557,29506.332973801724
4874,29212.522187124658,25189.163126734187,29506.332973857494
4877,29212.522186465845,25272.63785247785,29506.33297386962
4875,29212.52218712466,25189.163127240034,29506.33297385749
4876,29212.52218646598,25272.637854245488,29506.332973810182
4878,29212.522186465932,25272.637851264855,29506.332973827997
4879,29212.52218646618,25272.63783512162,29506.332973856537
4880,29208.722890549987,25272.62528449808,29506.332973778786
4881,29208.72289145574,22152.583564185203,29506.332973774923
4882,29208.72289145575,22152.583554561497,29506.332973747725
4883,29219.011821318556,22152.603583759093,29506.332974258126
4884,29219.034674988026,22152.616337490286,29506.332974236284
4885,29219.03467499176,22152.616332853868,29506.332974240446
4886,29238.78500300244,22155.958414805522,29529.16642286174
4888,29252.60726973522,22158.333385950435,29544.201781547526
4887,29228.2899981344,22153.922662380606,29516.70763085274
4889,29252.597977330028,22158.322145899278,29544.201781524076
4890,29252.59797794008,22178.004143974442,29544.201781559772
4892,29019.016489390888,22313.79573933943,29544.20178182023
4891,29019.016489394766,22159.645686221407,29544.201781820593
4893,29019.01648944332,22530.083594711166,29544.201781844014
4894,28994.37908966194,22528.75658208481,29520.28376258192
4895,28994.39661862589,22528.757262074367,29520.283762618288
4896,28994.396618624603,22528.757304037666,29520.283762533112
4897,27611.048331992206,28941.90416544807,29527.618150516944
4898,27727.973447786193,28942.6081544111,29561.11952903591
4900,27759.27274415121,28942.902325566603,29561.119529125557
4899,27727.97344741829,28942.90168115378,29561.119528889893
4901,27759.272743874957,28500.415288541924,29561.11952933603
4902,27759.272743831403,28500.41528854197,29561.11952932839
4904,27759.272743948688,28500.4152872035,29573.580743582686
4903,27759.272744108763,28500.415288292774,29573.58074355247
4905,27759.27274344243,28500.415286471958,29381.88382261536
4907,27759.235686136348,28459.81795660904,29381.883823077827
4906,27759.23568531684,28500.415150938017,29381.88382262223
4908,27759.23568507587,26930.025306266543,29381.883822725293
4909,27826.66919227374,26931.057975963427,29400.480546686853
4910,27826.669192273606,26931.057975869146,29400.48054670341
4911,27826.66919240584,26931.0579763773,29400.48054666534
4912,27826.66919261313,26431.946176010955,29400.480547180734
4915,27755.381300300993,26428.38883952349,29383.674442923235
4913,27826.68282195086,26431.94709289238,29400.48054718651
4914,27755.290456961913,26428.322097928667,29383.674442913325
4916,27794.64239257061,26452.196611833573,29383.67444315545
4919,27794.642386297357,27084.051759227325,29383.674443250267
4917,27794.642392551905,26467.81177414301,29383.67444319188
4918,27794.6423932966,27084.05176255415,29383.674442553616
4920,27794.642386293373,27084.051759749425,29383.674443278338
4923,27794.642386250627,25662.5663520733,29383.67444343692
4921,27794.64238613762,27084.051761005503,29383.674442768766
4922,27794.64238614079,27084.051760443686,29383.674442759224
4924,27825.85206600377,25664.516084828087,29392.581671627355
4925,27724.921387890565,25658.014741735402,29361.550887650737
4926,27724.92138781833,25658.014738627397,29361.5508877468
4927,27724.921387943275,25658.01472480464,29361.550887665413
4928,27724.92138806352,25658.014757091158,29361.550887812315
4929,27724.921388004666,25532.199383727202,29361.55088762349
4931,27724.921387902403,25532.19938500614,29361.55088789906
4932,27655.384555089095,25532.162353490257,29361.550888110556
4930,27724.92138805851,25532.199372276467,29361.550887664587
4934,27655.384558134705,25539.49079175839,29361.55088812286
4933,27655.384558182726,25539.49079985705,29361.550888122692
4935,27655.38455189832,25539.490785539143,29361.550888124708
4936,27655.45325557606,25539.91119998174,29361.550888568374
4937,27655.45325557601,25539.911201687828,29361.550888552265
4938,27655.45325459646,25539.911208970552,29361.550888623322
4939,27645.93014048178,25539.898607537263,29361.550888580266
4940,27635.81596222611,25539.896877549283,29361.550888621117
4942,27635.856687345422,25540.373948678818,29361.550889138398
4941,27635.85668111947,25540.373953597238,29361.550889291073
4943,27635.856687345422,25540.373948678818,29361.550889138398
4944,27635.856687315103,25540.37395217512,29361.550889176076
4946,27635.901452443024,25540.38509123091,29361.55088983335
4945,27635.856687169315,25540.37395613704,29361.55088986559
4948,27635.901445346688,25540.38508628544,29361.55088978677
4947,27635.901452319762,25540.38508959915,29361.550889817532
4950,28769.135181209946,1051.757895435473,29361.550888608494
4949,27635.901445949366,1050.2370524906562,29361.55088836151
4952,28769.13517902609,1048.8252551241162,29361.550888332196
4953,28769.135179026118,1047.185101746907,29361.550888302612
4951,28769.13517902608,1048.8252556804584,29361.55088840151
4954,28769.135179026067,1047.1851020029421,29361.550888356083
4955,29200.94198566516,1047.2384061959228,29361.550888999365
4956,28951.374433800484,28820.656921271257,29557.886656927607
4957,28951.37443380062,28820.65692127261,29557.88665694486
4958,28951.374433815836,28800.119868269212,29557.88665684069
4959,28908.222057189407,28794.68929416284,29517.779088026284
4960,28908.222057187504,28794.68929415955,29517.779087991737
4961,28908.22205718942,28794.68929416279,29517.779088041178
4962,28908.22205744525,28798.8624256615,29517.779088388095
4963,28908.22205744529,28798.862425661457,29517.7790883922
4964,28908.222057444545,28798.862425660325,29517.77908838499
4965,28908.222057119943,28686.030973494344,29517.779087553492
4966,28908.222057119878,28686.030973490662,29517.779087615556
4967,28908.222057119765,28686.030973490626,29517.779087588435
4968,28908.222057119783,28686.030973492587,29517.779087580813
4969,28908.222057119783,28686.030973492587,29517.779087580813
4970,28908.183539904087,28685.94809140153,29517.779087604235
4971,28908.183539904087,28685.94809140153,29517.779087604235
4972,28908.183539904123,28685.94809140155,29517.779087593233
4973,28877.771107032757,28684.057918244354,29488.318553675654
4974,28934.167366727706,28684.119050199723,29488.31855346442
4975,28914.305108057266,28680.07074738138,29488.318553883717
4976,27495.919782871053,28679.793950178944,29488.31855347476
4977,27495.919780562894,28679.793949585106,29327.887975532765
4978,27495.91978054625,28679.793949585102,29327.887975588674
4979,27495.919788321822,28080.338531220834,29327.88797559835
4980,27495.919797035323,27744.501982161673,29327.88797482459
4981,27499.234798883615,27744.502222957002,29327.88797472405
4982,27499.234783117732,28791.899892746846,29327.88797543352
4983,27499.234780977233,28791.899892776033,29327.887975408703
4985,27499.2347773374,28791.899892779813,29327.887975413585
4984,27499.23478097724,28791.899892776037,29327.887975408703
4986,27499.234775035453,28764.711236788215,29327.88797541877
4987,27499.234775035453,28764.711236788215,29327.88797541877
4988,27499.85377659322,28764.791595856754,29327.8879754052
